sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:02:25 -0600,2022-02-27 00:06:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:07:55 -0600,2022-02-27 00:22:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:23:25 -0600,2022-02-27 00:24:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:32:25 -0600,2022-02-27 00:32:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:34:25 -0600,2022-02-27 00:52:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:53:25 -0600,2022-02-27 00:57:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:58:55 -0600,2022-02-27 01:07:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 01:07:55 -0600,2022-02-27 01:51:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 01:55:25 -0600,2022-02-27 01:55:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 01:57:25 -0600,2022-02-27 02:33:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 02:40:55 -0600,2022-02-27 02:49:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 02:54:25 -0600,2022-02-27 02:54:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 02:59:25 -0600,2022-02-27 03:00:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:01:55 -0600,2022-02-27 03:02:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:05:55 -0600,2022-02-27 03:06:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:07:55 -0600,2022-02-27 03:40:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:41:25 -0600,2022-02-27 03:42:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:43:55 -0600,2022-02-27 03:58:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 03:59:55 -0600,2022-02-27 04:27:55 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 04:38:25 -0600,2022-02-27 04:50:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 04:55:25 -0600,2022-02-27 05:01:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
